,Power [kW],Temperature [C],Relative Humidity (%),Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rain [mm/h],Rain Day,Holiday,Power-1,Power-2,Month,Hour,Week Day,Weekend,HDH,logtemp,WeekDay^2,Sin_hour
2018-01-25 18:00:00,288.6766892,9.8025,61.51083333333333,0.0,0.0,1026.0,1.1515833333333332,0.0,4.0,0,321.9727036,343.9508297,1,18,4,0,6.1975,2.2826374551843496,16,1.455000338086137
2018-01-25 19:00:00,217.7722294,9.511666666666667,63.732499999999995,0.0,0.0,1027.0,1.2210833333333333,0.0,4.0,0,288.6766892,321.9727036,1,19,4,0,6.488333333333333,2.252519115320562,16,-1.1552251627369503
2018-01-25 20:00:00,172.4334794,8.299999999999999,69.94166666666666,0.0,0.0,1027.8333333333333,1.1979166666666667,0.0,4.0,0,217.7722294,288.6766892,1,20,4,0,7.700000000000001,2.116255514802552,16,-3.6867239778193617
2018-01-25 21:00:00,138.6833139,8.155,70.02916666666667,0.0,0.0,1028.0,1.0525833333333334,0.0,4.0,0,172.4334794,217.7722294,1,21,4,0,7.845000000000001,2.0986312360729773,16,-5.966978646412833
2018-01-25 22:00:00,130.168983,8.8575,68.07416666666667,0.0,0.0,1028.1666666666667,1.0134166666666666,0.0,4.0,0,138.6833139,172.4334794,1,22,4,0,7.1425,2.18126455775749,16,-7.840593581151714
2018-01-25 23:00:00,125.6610704,8.7325,67.4475,0.0,0.0,1029.0,0.97175,0.0,4.0,0,130.168983,138.6833139,1,23,4,0,7.2675,2.16705169769885,16,-9.179885020528637
2018-01-26 00:00:00,118.543173,7.7175,74.89166666666667,0.0,0.0,1029.0,2.292333333333333,0.19166666666666668,0.19166666666666668,0,125.6610704,130.168983,1,0,5,0,8.282499999999999,2.0434904773941773,25,-9.893582466233818
2018-01-26 01:00:00,108.9626656,7.653333333333333,73.70833333333333,0.0,0.0,1028.25,1.5119999999999998,0.016666666666666666,0.20000000000000004,0,118.543173,125.6610704,1,1,5,0,8.346666666666668,2.035141282783256,25,-9.933048616783237
2018-01-26 02:00:00,108.3172327,7.816666666666666,72.39999999999999,0.0,0.0,1028.9166666666667,0.9534166666666667,0.0,0.20000000000000004,0,108.9626656,118.543173,1,2,5,0,8.183333333333334,2.0562582062241788,25,-9.29559391923785
2018-01-26 03:00:00,101.409898,8.490833333333333,70.24333333333333,0.0,0.0,1028.8333333333333,1.5675,0.0,0.20000000000000004,0,108.3172327,108.9626656,1,3,5,0,7.509166666666667,2.1389871501981936,25,-8.024659857791685
2018-01-26 04:00:00,100.2753793,8.775,70.38,0.0,0.0,1028.25,0.8795000000000001,0.0,0.20000000000000004,0,101.409898,108.3172327,1,4,5,0,7.225,2.1719067693519296,25,-6.2068584884144515
2018-01-26 05:00:00,119.7578697,9.126666666666667,70.93833333333333,0.0,0.0,1028.5833333333333,1.175,0.0,0.20000000000000004,0,100.2753793,101.409898,1,5,5,0,6.873333333333333,2.211200531192193,25,-3.9660699703704005
2018-01-26 06:00:00,124.8253102,8.978333333333333,70.36916666666666,0.0,0.0,1029.1666666666667,1.062,0.0,0.20000000000000004,0,119.7578697,100.2753793,1,6,5,0,7.0216666666666665,2.1948142674643876,25,-1.455000338086136
2018-01-26 07:00:00,204.6686625,8.899166666666668,70.16833333333334,0.0,0.0,1030.0,4.019083333333334,0.0,0.20000000000000004,0,124.8253102,119.7578697,1,7,5,0,7.100833333333332,2.1859576393954536,25,1.1552251627369516
2018-01-26 08:00:00,313.2063847,9.4,66.63416666666667,0.0,0.0,1030.5833333333333,87.53666666666668,0.0,0.20000000000000004,0,204.6686625,124.8253102,1,8,5,0,6.6,2.2407096892759584,25,3.686723977819363
2018-01-26 09:00:00,346.2664467,10.155,62.751666666666665,0.0,0.0,1031.5,234.66666666666666,0.0,0.20000000000000004,0,313.2063847,204.6686625,1,9,5,0,5.845000000000001,2.317966195032348,25,5.966978646412833
2018-01-26 10:00:00,384.2773093,11.024166666666666,61.80666666666667,0.0,0.0,1032.3333333333333,313.55833333333334,0.0,0.20000000000000004,0,346.2664467,313.2063847,1,10,5,0,4.975833333333334,2.4000898326862883,25,7.8405935811517145
2018-01-26 11:00:00,393.4290553,11.3725,56.42083333333333,0.0,0.0,1032.4166666666667,407.19166666666666,0.0,0.20000000000000004,0,384.2773093,346.2664467,1,11,5,0,4.6274999999999995,2.431198160462022,25,9.17988502052864
2018-01-26 12:00:00,405.2633281,11.914166666666667,49.8525,0.0,0.0,1031.75,477.3416666666667,0.0,0.20000000000000004,0,393.4290553,384.2773093,1,12,5,0,4.085833333333333,2.4777281682530723,25,9.893582466233818
2018-01-26 13:00:00,379.0909381,12.3725,46.267500000000005,0.0,0.0,1031.0,510.55,0.0,0.20000000000000004,0,405.2633281,393.4290553,1,13,5,0,3.6274999999999995,2.515476267843904,25,9.933048616783237
2018-01-26 14:00:00,355.4983707,12.033333333333333,49.93333333333334,0.0,0.0,1031.0,401.5333333333333,0.0,0.20000000000000004,0,379.0909381,405.2633281,1,14,5,0,3.966666666666667,2.4876805766707255,25,9.295593919237854
2018-01-26 15:00:00,361.6904031,11.216666666666667,50.211666666666666,0.0,0.0,1031.1666666666667,198.84166666666667,0.0,0.20000000000000004,0,355.4983707,379.0909381,1,15,5,0,4.783333333333333,2.417400767422627,25,8.024659857791692
2018-01-26 16:00:00,331.9168755,10.969166666666666,54.725,0.0,0.0,1031.9166666666667,136.87083333333334,0.0,0.20000000000000004,0,361.6904031,355.4983707,1,16,5,0,5.030833333333334,2.395088306649316,25,6.206858488414452
2018-01-26 17:00:00,315.540519,10.365833333333333,61.884166666666665,0.0,0.0,1032.0,30.002416666666665,0.0,0.20000000000000004,0,331.9168755,361.6904031,1,17,5,0,5.634166666666667,2.3385151414338727,25,3.96606997037041
2018-01-26 18:00:00,279.9451141,10.070833333333333,59.6325,0.0,0.0,1032.8333333333333,1.101,0.0,0.20000000000000004,0,315.540519,331.9168755,1,18,5,0,5.929166666666667,2.3096434573614917,25,1.455000338086137
2018-01-26 19:00:00,215.4959378,9.522499999999999,63.479166666666664,0.0,0.0,1033.3333333333333,1.29725,0.0,0.20000000000000004,0,279.9451141,315.540519,1,19,5,0,6.477500000000001,2.253657419370622,25,-1.1552251627369503
2018-01-26 20:00:00,173.3893157,9.223333333333333,65.97416666666668,0.0,0.0,1034.0,1.3459166666666667,0.0,0.20000000000000004,0,215.4959378,279.9451141,1,20,5,0,6.776666666666667,2.2217365051307247,25,-3.6867239778193617
2018-01-26 21:00:00,140.7024632,9.2425,66.30833333333334,0.0,0.0,1034.0,0.9282499999999999,0.0,0.20000000000000004,0,173.3893157,215.4959378,1,21,5,0,6.7575,2.22381241182865,25,-5.966978646412833
2018-01-26 22:00:00,133.7823382,9.180833333333334,66.35166666666667,0.0,0.0,1034.0,1.2444166666666667,0.0,0.20000000000000004,0,140.7024632,173.3893157,1,22,5,0,6.819166666666666,2.2171179775639733,25,-7.840593581151714
2018-01-26 23:00:00,131.4340773,9.186666666666667,66.82833333333333,0.0,0.0,1034.0,1.2235,0.0,0.20000000000000004,0,133.7823382,140.7024632,1,23,5,0,6.813333333333333,2.217753157477348,25,-9.179885020528637
2018-01-27 00:00:00,108.9286854,9.172500000000001,65.61333333333333,0.0,0.0,1034.0,1.1286666666666667,0.0,0.0,0,131.4340773,133.7823382,1,0,6,1,6.827499999999999,2.2162098772473002,36,-9.893582466233818
2018-01-27 01:00:00,101.2812314,9.286666666666667,65.03916666666667,0.0,0.0,1033.5833333333333,1.1981666666666666,0.0,0.0,0,108.9286854,131.4340773,1,1,6,1,6.713333333333333,2.22857967968355,36,-9.933048616783237
2018-01-27 02:00:00,99.3720405,9.234166666666667,65.235,0.0,0.0,1033.0,1.2350833333333333,0.0,0.0,0,101.2812314,108.9286854,1,2,6,1,6.765833333333333,2.222910373160234,36,-9.29559391923785
2018-01-27 03:00:00,97.9557534,8.889166666666666,67.97166666666666,0.0,0.0,1033.0,1.5074166666666666,0.0,0.0,0,99.3720405,101.2812314,1,3,6,1,7.110833333333334,2.184833306849391,36,-8.024659857791685
2018-01-27 04:00:00,95.4286192,8.805,64.76083333333334,0.0,0.0,1033.0,0.8956666666666667,0.0,0.0,0,97.9557534,99.3720405,1,4,6,1,7.195,2.1753197419481696,36,-6.2068584884144515
2018-01-27 05:00:00,94.2267128,8.650833333333333,63.651666666666664,0.0,0.0,1033.0,1.0250000000000001,0.0,0.0,0,95.4286192,97.9557534,1,5,6,1,7.349166666666667,2.1576556554171535,36,-3.9660699703704005
2018-01-27 06:00:00,92.2571975,8.349166666666667,64.625,0.0,0.0,1033.0,0.9326666666666666,0.0,0.0,0,94.2267128,95.4286192,1,6,6,1,7.650833333333333,2.1221617334831713,36,-1.455000338086136
2018-01-27 07:00:00,107.5927672,8.215,64.0025,0.0,0.0,1033.0,3.9505,0.0,0.0,0,92.2571975,94.2267128,1,7,6,1,7.785,2.1059617514892315,36,1.1552251627369516
2018-01-27 08:00:00,120.0850723,8.654166666666667,59.45166666666666,0.0,0.0,1033.8333333333333,86.8125,0.0,0.0,0,107.5927672,92.2571975,1,8,6,1,7.345833333333333,2.1580409005341212,36,3.686723977819363
2018-01-27 09:00:00,121.1056237,9.510833333333332,57.49666666666667,0.0,0.0,1033.9166666666667,244.89999999999998,0.0,0.0,0,120.0850723,107.5927672,1,9,6,1,6.489166666666668,2.2524314997775083,36,5.966978646412833
2018-01-27 10:00:00,134.8313337,10.601666666666667,50.5525,0.0,0.0,1034.0,387.68333333333334,0.0,0.0,0,121.1056237,120.0850723,1,10,6,1,5.398333333333333,2.361011221462658,36,7.8405935811517145
2018-01-27 11:00:00,139.9875427,11.409999999999998,46.64000000000001,0.0,0.0,1033.6666666666667,487.73333333333335,0.0,0.0,0,134.8313337,121.1056237,1,11,6,1,4.590000000000002,2.434490163873984,36,9.17988502052864
2018-01-27 12:00:00,138.9072396,11.987499999999999,43.468333333333334,0.0,0.0,1032.5833333333333,536.375,0.0,0.0,0,139.9875427,134.8313337,1,12,6,1,4.012500000000001,2.4838644402095564,36,9.893582466233818
2018-01-27 13:00:00,137.1820763,12.576666666666666,40.774166666666666,0.0,0.0,1031.3333333333333,526.975,0.0,0.0,0,138.9072396,139.9875427,1,13,6,1,3.423333333333334,2.5318432453081092,36,9.933048616783237
2018-01-27 14:00:00,132.3091629,12.979999999999999,42.15916666666667,0.0,0.0,1030.5833333333333,459.39166666666665,0.0,0.0,0,137.1820763,138.9072396,1,14,6,1,3.0200000000000014,2.563409711275944,36,9.295593919237854
2018-01-27 15:00:00,137.3111247,13.101666666666667,46.0225,0.0,0.0,1030.25,341.90000000000003,0.0,0.0,0,132.3091629,137.1820763,1,15,6,1,2.8983333333333334,2.57273944857761,36,8.024659857791692
2018-01-27 16:00:00,129.3389498,12.487499999999999,50.49916666666667,0.0,0.0,1030.25,167.44083333333333,0.0,0.0,0,137.3111247,132.3091629,1,16,6,1,3.512500000000001,2.524728143974672,36,6.206858488414452
2018-01-27 17:00:00,135.8236319,11.494166666666667,57.98666666666667,0.0,0.0,1030.5,40.191833333333335,0.0,0.0,0,129.3389498,137.3111247,1,17,6,1,4.505833333333333,2.4418396602994283,36,3.96606997037041
2018-01-27 18:00:00,144.2014693,10.574166666666667,62.848333333333336,0.0,0.0,1031.0,1.2855,0.0,0.0,0,135.8236319,129.3389498,1,18,6,1,5.425833333333333,2.3584139196208227,36,1.455000338086137
2018-01-27 19:00:00,130.3572104,10.425833333333333,61.13666666666666,0.0,0.0,1031.0833333333333,1.0825,0.0,0.0,0,144.2014693,135.8236319,1,19,6,1,5.574166666666667,2.3442867005413084,36,-1.1552251627369503
2018-01-27 20:00:00,116.5700306,10.804166666666667,56.08416666666667,0.0,0.0,1031.75,0.9969166666666668,0.0,0.0,0,130.3572104,144.2014693,1,20,6,1,5.195833333333333,2.379931862196673,36,-3.6867239778193617
2018-01-27 21:00:00,110.9001097,10.493333333333334,59.185,0.0,0.0,1031.9166666666667,1.0200833333333332,0.0,0.0,0,116.5700306,130.3572104,1,21,6,1,5.506666666666666,2.350740134881093,36,-5.966978646412833
2018-01-27 22:00:00,110.5343453,10.1775,62.578333333333326,0.0,0.0,1032.0,0.9209166666666667,0.0,0.0,0,110.9001097,116.5700306,1,22,6,1,5.8225,2.320179401394997,36,-7.840593581151714
2018-01-27 23:00:00,113.066252,9.421666666666667,66.29083333333334,0.0,0.0,1032.0,1.1403333333333332,0.0,0.0,0,110.5343453,110.9001097,1,23,6,1,6.578333333333333,2.2430120014591446,36,-9.179885020528637
2018-01-28 00:00:00,112.0645997,9.74,63.6175,0.0,0.0,1032.0,1.1358333333333333,0.0,0.0,0,113.066252,110.5343453,1,0,7,1,6.26,2.2762411176544437,49,-9.893582466233818
2018-01-28 01:00:00,106.8570386,9.349166666666667,64.14166666666667,0.0,0.0,1032.0,0.988,0.0,0.0,0,112.0645997,113.066252,1,1,7,1,6.650833333333333,2.235287212768873,49,-9.933048616783237
2018-01-28 02:00:00,103.1035628,9.388333333333334,59.135,0.0,0.0,1032.0,0.9258333333333333,0.0,0.0,0,106.8570386,112.0645997,1,2,7,1,6.611666666666666,2.2394677836785677,49,-9.29559391923785
2018-01-28 03:00:00,103.108908,9.34,52.63666666666666,0.0,0.0,1032.0,0.8748333333333332,0.0,0.0,0,103.1035628,106.8570386,1,3,7,1,6.66,2.234306252240751,49,-8.024659857791685
2018-01-28 04:00:00,97.1291564,8.695833333333333,52.68833333333333,0.0,0.0,1031.75,0.824,0.0,0.0,0,103.108908,103.1035628,1,4,7,1,7.304166666666667,2.1628439837352094,49,-6.2068584884144515
2018-01-28 05:00:00,95.6092106,8.198333333333332,52.47,0.0,0.0,1032.0,0.8726666666666666,0.0,0.0,0,97.1291564,103.108908,1,5,7,1,7.801666666666668,2.1039308815791933,49,-3.9660699703704005
2018-01-28 06:00:00,93.0068618,8.076666666666666,48.36166666666667,0.0,0.0,1032.0,0.8426666666666667,0.0,0.0,0,95.6092106,97.1291564,1,6,7,1,7.923333333333334,2.0889792461603247,49,-1.455000338086136
2018-01-28 07:00:00,93.8489217,7.919999999999999,47.520833333333336,0.0,0.0,1032.0,3.77675,0.0,0.0,0,93.0068618,95.6092106,1,7,7,1,8.080000000000002,2.069391205826334,49,1.1552251627369516
2018-01-28 08:00:00,95.8102283,8.490833333333333,43.656666666666666,0.0,0.0,1032.0833333333333,91.30250000000001,0.0,0.0,0,93.8489217,93.0068618,1,8,7,1,7.509166666666667,2.1389871501981936,49,3.686723977819363
2018-01-28 09:00:00,98.7636422,9.57,39.1825,0.0,0.0,1032.0,251.58333333333334,0.0,0.0,0,95.8102283,93.8489217,1,9,7,1,6.43,2.258633205464863,49,5.966978646412833
2018-01-28 10:00:00,100.9473473,10.835833333333333,36.00083333333333,0.0,0.0,1032.0,395.09999999999997,0.0,0.0,0,98.7636422,95.8102283,1,10,7,1,5.164166666666667,2.382858543275228,49,7.8405935811517145
2018-01-28 11:00:00,105.7389373,11.097499999999998,36.059999999999995,0.0,0.0,1031.6666666666667,496.39166666666665,0.0,0.0,0,100.9473473,98.7636422,1,11,7,1,4.902500000000002,2.406719857726053,49,9.17988502052864
2018-01-28 12:00:00,109.7669273,12.004166666666668,36.593333333333334,0.0,0.0,1030.3333333333333,543.0500000000001,0.0,0.0,0,105.7389373,100.9473473,1,12,7,1,3.995833333333332,2.4852538117425373,49,9.893582466233818
2018-01-28 13:00:00,109.8106434,13.294166666666667,35.4075,0.0,0.0,1029.1666666666667,533.35,0.0,0.0,0,109.7669273,105.7389373,1,13,7,1,2.7058333333333326,2.587325342524906,49,9.933048616783237
2018-01-28 14:00:00,125.4818153,14.409999999999998,33.27,0.0,0.0,1028.0,468.05,0.0,0.0,0,109.8106434,109.7669273,1,14,7,1,1.5900000000000016,2.6679224100114305,49,9.295593919237854
2018-01-28 15:00:00,121.9757459,15.259166666666667,35.72083333333333,0.0,0.0,1027.8333333333333,349.4666666666667,0.0,0.0,0,125.4818153,109.8106434,1,15,7,1,0.7408333333333328,2.7251804153656223,49,8.024659857791692
2018-01-28 16:00:00,129.5999101,15.293333333333335,37.15416666666666,0.0,0.0,1028.0,197.85833333333335,0.0,0.0,0,121.9757459,125.4818153,1,16,7,1,0.7066666666666652,2.7274170035930605,49,6.206858488414452
2018-01-28 17:00:00,132.3129809,14.965833333333334,39.380833333333335,0.0,0.0,1028.4166666666667,47.79566666666667,0.0,0.0,0,129.5999101,121.9757459,1,17,7,1,1.0341666666666658,2.705769825242645,49,3.96606997037041
2018-01-28 18:00:00,136.6284663,14.269166666666665,43.05083333333334,0.0,0.0,1029.3333333333333,1.4305,0.0,0.0,0,132.3129809,129.5999101,1,18,7,1,1.7308333333333348,2.6581010322128793,49,1.455000338086137
2018-01-28 19:00:00,132.0615656,13.741666666666667,44.33916666666667,0.0,0.0,1030.0,1.1421666666666666,0.0,0.0,0,136.6284663,132.3129809,1,19,7,1,2.258333333333333,2.6204325797775527,49,-1.1552251627369503
2018-01-28 20:00:00,124.7128701,12.907499999999999,47.74666666666667,0.0,0.0,1030.6666666666667,1.1468333333333334,0.0,0.0,0,132.0615656,136.6284663,1,20,7,1,3.092500000000001,2.557808537771667,49,-3.6867239778193617
2018-01-28 21:00:00,111.2555655,12.564166666666667,48.43333333333334,0.0,0.0,1031.0,1.2046666666666666,0.0,0.0,0,124.7128701,132.0615656,1,21,7,1,3.435833333333333,2.5308488470028268,49,-5.966978646412833
2018-01-28 22:00:00,112.8087279,11.530833333333334,54.37583333333333,0.0,0.0,1031.5833333333333,1.1008333333333333,0.0,0.0,0,111.2555655,124.7128701,1,22,7,1,4.469166666666666,2.4450246068932926,49,-7.840593581151714
2018-01-28 23:00:00,115.5181716,11.21,55.134166666666665,0.0,0.0,1032.0,0.96,0.0,0.0,0,112.8087279,111.2555655,1,23,7,1,4.789999999999999,2.4168062370840686,49,-9.179885020528637
2018-01-29 00:00:00,108.5535669,10.2075,60.620000000000005,0.0,0.0,1032.0,1.2185,0.0,0.0,0,115.5181716,112.8087279,1,0,1,0,5.7925,2.323122744211594,1,-9.893582466233818
2018-01-29 01:00:00,102.2660845,9.955833333333333,61.22666666666667,0.0,0.0,1031.5833333333333,0.9671666666666666,0.0,0.0,0,108.5535669,115.5181716,1,1,1,0,6.044166666666667,2.298158644041132,1,-9.933048616783237
2018-01-29 02:00:00,100.7247579,9.983333333333333,62.90416666666667,0.0,0.0,1031.1666666666667,1.1820000000000002,0.0,0.0,0,102.2660845,108.5535669,1,2,1,0,6.0166666666666675,2.3009170358933484,1,-9.29559391923785
2018-01-29 03:00:00,98.7246986,9.768333333333333,63.38333333333333,0.0,0.0,1031.0,1.2325,0.0,0.0,0,100.7247579,102.2660845,1,3,1,0,6.231666666666667,2.279145861260283,1,-8.024659857791685
2018-01-29 04:00:00,92.3299304,9.7475,64.2825,0.0,0.0,1030.75,1.49125,0.0,0.0,0,98.7246986,100.7247579,1,4,1,0,6.2524999999999995,2.2770108418746156,1,-6.2068584884144515
2018-01-29 05:00:00,108.501833,9.478333333333333,66.42666666666666,0.0,0.0,1030.9166666666667,1.2950833333333334,0.0,0.0,0,92.3299304,98.7246986,1,5,1,0,6.5216666666666665,2.2490084920906535,1,-3.9660699703704005
2018-01-29 06:00:00,122.0664234,9.91,64.25333333333333,0.0,0.0,1030.6666666666667,1.6229166666666666,0.0,0.0,0,108.501833,92.3299304,1,6,1,0,6.09,2.2935443483418965,1,-1.455000338086136
2018-01-29 07:00:00,233.5936396,9.8675,64.4975,0.0,0.0,1031.0,3.6333333333333333,0.0,0.0,0,122.0664234,108.501833,1,7,1,0,6.1325,2.289246528554865,1,1.1552251627369516
2018-01-29 08:00:00,355.5806486,10.13,63.151666666666664,0.0,0.0,1031.0,75.40333333333334,0.0,0.0,0,233.5936396,122.0664234,1,8,1,0,5.869999999999999,2.315501318260592,1,3.686723977819363
2018-01-29 09:00:00,428.7230291,10.940833333333332,60.30166666666667,0.0,0.0,1031.0,234.35833333333335,0.0,0.0,0,355.5806486,233.5936396,1,9,1,0,5.059166666666668,2.3925019671580188,1,5.966978646412833
2018-01-29 10:00:00,474.3399204,11.756666666666668,57.620000000000005,0.0,0.0,1031.0,382.875,0.0,0.0,0,428.7230291,355.5806486,1,10,1,0,4.243333333333332,2.4644204555798512,1,7.8405935811517145
2018-01-29 11:00:00,480.5115265,13.253333333333332,54.48083333333333,0.0,0.0,1030.75,486.02500000000003,0.0,0.0,0,474.3399204,428.7230291,1,11,1,0,2.746666666666668,2.5842490931202633,1,9.17988502052864
2018-01-29 12:00:00,411.8083346,14.991666666666667,46.73583333333334,0.0,0.0,1029.5833333333333,517.8583333333333,0.0,0.0,0,480.5115265,474.3399204,1,12,1,0,1.0083333333333329,2.7074944911684873,1,9.893582466233818
2018-01-29 13:00:00,399.9807433,16.170833333333334,42.876666666666665,0.0,0.0,1028.0833333333333,519.0833333333334,0.0,0.0,0,411.8083346,480.5115265,1,13,1,0,0.0,2.783209208026915,1,9.933048616783237
2018-01-29 14:00:00,407.2906861,16.965833333333332,40.545,0.0,0.0,1027.0,466.8333333333333,0.0,0.0,0,399.9807433,411.8083346,1,14,1,0,0.0,2.8312015177685854,1,9.295593919237854
2018-01-29 15:00:00,370.8268771,17.335833333333333,39.8675,0.0,0.0,1026.5,300.40833333333336,0.0,0.0,0,407.2906861,399.9807433,1,15,1,0,0.0,2.852775650282291,1,8.024659857791692
2018-01-29 16:00:00,342.8214653,17.024166666666666,41.45166666666666,0.0,0.0,1026.0,145.81666666666666,0.0,0.0,0,370.8268771,407.2906861,1,16,1,0,0.0,2.8346339032115617,1,6.206858488414452
2018-01-29 17:00:00,331.5881457,16.408333333333335,44.18833333333333,0.0,0.0,1027.0,34.24425,0.0,0.0,0,342.8214653,370.8268771,1,17,1,0,0.0,2.79778933585708,1,3.96606997037041
2018-01-29 18:00:00,302.9562001,15.825833333333334,44.0975,0.0,0.0,1027.0,1.5711666666666666,0.0,0.0,0,331.5881457,342.8214653,1,18,1,0,0.17416666666666636,2.7616436259381536,1,1.455000338086137
2018-01-29 19:00:00,223.4919752,15.383333333333333,43.71083333333333,0.0,0.0,1027.3333333333333,1.2135833333333335,0.0,0.0,0,302.9562001,331.5881457,1,19,1,0,0.6166666666666671,2.7332846722807513,1,-1.1552251627369503
2018-01-29 20:00:00,166.5900304,15.103333333333333,44.48583333333334,0.0,0.0,1027.6666666666667,1.1951666666666667,0.0,0.0,0,223.4919752,302.9562001,1,20,1,0,0.8966666666666665,2.7149154700109372,1,-3.6867239778193617
2018-01-29 21:00:00,135.8297407,14.649166666666666,45.43333333333334,0.0,0.0,1028.0,1.179,0.0,0.0,0,166.5900304,223.4919752,1,21,1,0,1.350833333333334,2.684383451023799,1,-5.966978646412833
2018-01-29 22:00:00,126.8583952,14.100833333333334,46.03583333333333,0.0,0.0,1028.0,0.8631666666666667,0.0,0.0,0,135.8297407,166.5900304,1,22,1,0,1.899166666666666,2.646233897292535,1,-7.840593581151714
2018-01-29 23:00:00,124.0491108,13.333333333333334,47.9,0.0,0.0,1028.5,1.1699166666666667,0.0,0.0,0,126.8583952,135.8297407,1,23,1,0,2.666666666666666,2.5902671654458267,1,-9.179885020528637
2018-01-30 00:00:00,110.939626,12.7125,50.11416666666667,0.0,0.0,1028.0,1.1031666666666666,0.0,0.0,0,124.0491108,126.8583952,1,0,2,0,3.2874999999999996,2.5425857613746783,4,-9.893582466233818
2018-01-30 01:00:00,106.4950922,12.391666666666666,50.70416666666667,0.0,0.0,1028.0,0.8725,0.0,0.0,0,110.939626,124.0491108,1,1,2,0,3.6083333333333343,2.517024203678109,4,-9.933048616783237
2018-01-30 02:00:00,102.2878471,11.929166666666667,52.7725,0.0,0.0,1028.0,1.1055833333333334,0.0,0.0,0,106.4950922,110.939626,1,2,2,0,4.070833333333333,2.478986381756124,4,-9.29559391923785
2018-01-30 03:00:00,102.7639517,11.375833333333333,55.5875,0.0,0.0,1027.3333333333333,0.9324166666666667,0.0,0.0,0,102.2878471,106.4950922,1,3,2,0,4.624166666666667,2.431491222226886,4,-8.024659857791685
2018-01-30 04:00:00,99.0916084,11.0875,57.330000000000005,0.0,0.0,1027.0,0.9186666666666667,0.0,0.0,0,102.7639517,102.2878471,1,4,2,0,4.9125,2.405818347635698,4,-6.2068584884144515
2018-01-30 05:00:00,117.890295,10.775,57.95166666666666,0.0,0.0,1027.0,0.9968333333333333,0.0,0.0,0,99.0916084,102.7639517,1,5,2,0,5.225,2.3772286359898116,4,-3.9660699703704005
2018-01-30 06:00:00,130.0647516,10.578333333333333,57.85583333333333,0.0,0.0,1027.0,0.8908333333333333,0.0,0.0,0,117.890295,99.0916084,1,6,2,0,5.421666666666667,2.3588078840903237,4,-1.455000338086136
2018-01-30 07:00:00,206.4644588,10.093333333333334,59.1175,0.0,0.0,1027.0,3.4115,0.0,0.0,0,130.0647516,117.890295,1,7,2,0,5.906666666666666,2.3118751399011384,4,1.1552251627369516
2018-01-30 08:00:00,322.6817062,10.2225,58.30083333333334,0.0,0.0,1027.0833333333333,85.87083333333334,0.0,0.0,0,206.4644588,130.0647516,1,8,2,0,5.7775,2.3245911732566604,4,3.686723977819363
2018-01-30 09:00:00,364.4260001,10.719166666666666,56.034166666666664,0.0,0.0,1027.25,244.63333333333333,0.0,0.0,0,322.6817062,206.4644588,1,9,2,0,5.280833333333334,2.3720334163026235,4,5.966978646412833
2018-01-30 10:00:00,408.5124461,10.958333333333334,56.140833333333326,0.0,0.0,1027.0833333333333,390.9083333333333,0.0,0.0,0,364.4260001,322.6817062,1,10,2,0,5.041666666666666,2.394100201829819,4,7.8405935811517145
2018-01-30 11:00:00,433.1708082,11.505,55.07583333333333,0.0,0.0,1027.0,494.2916666666667,0.0,0.0,0,408.5124461,364.4260001,1,11,2,0,4.494999999999999,2.4427817234873292,4,9.17988502052864
2018-01-30 12:00:00,426.4849175,12.9925,51.149166666666666,0.0,0.0,1026.0833333333333,537.65,0.0,0.0,0,433.1708082,408.5124461,1,12,2,0,3.0075000000000003,2.5643722679004597,4,9.893582466233818
2018-01-30 13:00:00,395.1189021,14.534166666666666,45.780833333333334,0.0,0.0,1025.0833333333333,523.3000000000001,0.0,0.0,0,426.4849175,433.1708082,1,13,2,0,1.4658333333333342,2.676502199492577,4,9.933048616783237
2018-01-30 14:00:00,381.2696798,15.146666666666667,42.11333333333334,0.0,0.0,1024.0,313.175,0.0,0.0,0,395.1189021,426.4849175,1,14,2,0,0.8533333333333335,2.717780485744786,4,9.295593919237854
2018-01-30 15:00:00,376.4431551,15.795833333333334,40.6775,0.0,0.0,1024.0,262.60833333333335,0.0,0.0,0,381.2696798,395.1189021,1,15,2,0,0.20416666666666572,2.759746192174344,4,8.024659857791692
2018-01-30 16:00:00,342.1145626,15.994166666666667,39.52,0.0,0.0,1023.75,184.8166666666667,0.0,0.0,0,376.4431551,381.2696798,1,16,2,0,0.005833333333333357,2.7722240724297866,4,6.206858488414452
2018-01-30 17:00:00,323.3132034,15.614166666666668,39.744166666666665,0.0,0.0,1024.0,44.71283333333333,0.0,0.0,0,342.1145626,376.4431551,1,17,2,0,0.38583333333333236,2.748178621822421,4,3.96606997037041
2018-01-30 18:00:00,296.6755901,15.0,41.8125,0.0,0.0,1024.0,1.5897500000000002,0.0,0.0,0,323.3132034,342.1145626,1,18,2,0,1.0,2.70805020110221,4,1.455000338086137
2018-01-30 19:00:00,219.8532303,14.660833333333334,42.70916666666667,0.0,0.0,1024.0,1.1651666666666667,0.0,0.0,0,296.6755901,323.3132034,1,19,2,0,1.3391666666666655,2.6851795388629545,4,-1.1552251627369503
